Date,FB,AMZN,AAPL,MSFT,GOOG,TSLA
1/21/2005,,41.15999985,1.077043414,18.41459846,93.78845978,
1/24/2005,,40.38000107,1.081169009,18.42895317,90.02257538,
1/25/2005,,40.93999863,1.10087955,18.68023109,88.22929382,
1/26/2005,,41.34000015,1.103935122,18.67304611,94.2666626,
1/27/2005,,42.31000137,1.109894276,18.74484253,93.68882751,
1/28/2005,,42.22000122,1.130368829,18.79509354,94.81461334,
1/31/2005,,43.22000122,1.174984455,18.86688995,97.44475555,
2/1/2005,,42.47999954,1.184610367,18.94586563,95.59169769,
2/2/2005,,41.88000107,1.216697335,18.99611282,102.5954437,
2/3/2005,,35.75,1.188888788,18.79509354,105.0363007,
2/4/2005,,35.72000122,1.204626679,18.89559937,101.7984314,
2/7/2005,,35.68999863,1.206154227,18.78073502,97.64898682,
2/8/2005,,36.29999924,1.236102223,18.83817101,98.94911194,
2/9/2005,,35.88999939,1.203098416,18.71612549,95.43229675,
2/10/2005,,35.77999878,1.197292209,18.70894051,93.6390152,
2/11/2005,,35.77999878,1.240838647,18.64432907,93.35009766,
2/14/2005,,36.02999878,1.293094039,18.67304611,96.13466644,
2/15/2005,,36.13999939,1.350850224,18.67304802,97.25048065,
2/16/2005,,35.65999985,1.377130508,18.57222366,98.83454132,
2/17/2005,,35.68999863,1.341682196,18.47141075,98.58049774,
2/18/2005,,35.31000137,1.326403141,18.34898758,98.60540009,
2/22/2005,,34.72000122,1.303178191,18.16896057,95.32769012,
2/23/2005,,34.13999939,1.348099828,18.14735985,96.61286926,
2/24/2005,,34.68999863,1.358795524,18.26977921,94.09231567,
2/25/2005,,34.99000168,1.359712362,18.18335152,92.58795929,
2/28/2005,,35.18000031,1.370865941,18.1185379,93.64399719,
3/1/2005,,35.38999939,1.359864593,18.2049675,92.68260193,
3/2/2005,,35.5,1.348252654,18.19055939,92.24424744,
3/3/2005,,35.65000153,1.277050614,18.12574387,93.15583038,
3/4/2005,,35.84999847,1.308220625,18.12574387,92.60290527,
3/7/2005,,36.31999969,1.306387424,18.34178543,94.05246735,
3/8/2005,,35.83000183,1.238546371,18.29137993,92.25421143,
3/9/2005,,35.40000153,1.20248723,18.22656059,90.33639526,
3/10/2005,,34.90999985,1.217155695,18.31298256,89.65395355,
3/11/2005,,34.75,1.230601311,18.06813431,88.56802368,
3/14/2005,,34.59999847,1.232129216,18.0825367,87.16827393,
3/15/2005,,34.18000031,1.251686692,17.93851089,88.97151184,
3/16/2005,,33.86999893,1.258409739,17.73686981,87.47212982,
3/17/2005,,33.97000122,1.291107774,17.67206383,89.3102417,
3/18/2005,,34.15999985,1.312804222,17.50643158,89.68384552,
3/21/2005,,33.66999817,1.335417867,17.42721558,90.10227203,
3/22/2005,,33.15000153,1.30883193,17.27598572,88.96652985,
3/23/2005,,33.18000031,1.300275445,17.41281509,89.15582275,
3/24/2005,,32.88000107,1.298747659,17.48483467,89.29032135,
3/28/2005,,33.38999939,1.299663901,17.42721558,90.37126923,
3/29/2005,,33.43000031,1.275828719,17.22558212,89.44972229,
3/30/2005,,34.31999969,1.307914972,17.39840889,89.88807678,
3/31/2005,,34.27000046,1.273383737,17.40561676,89.91796875,
4/1/2005,,34.00999832,1.249548078,17.36960793,89.68384552,
4/4/2005,,35,1.25565958,17.44882393,92.29904175,
4/5/2005,,35.27999878,1.280106425,17.6216526,93.93291473,
4/6/2005,,34.81999969,1.293552399,17.76568031,94.25670624,
4/7/2005,,34.90000153,1.331139922,18.07533073,96.51822662,
4/8/2005,,34.59999847,1.336640239,17.96011353,95.66641998,
4/11/2005,,34.59999847,1.281023383,17.98171616,96.25421906,
4/12/2005,,34.63000107,1.303636789,18.23376465,96.61785126,
4/13/2005,,34.29999924,1.254131436,18.0321312,96.10477448,
4/14/2005,,33.97000122,1.138619423,17.88809776,95.36753845,
4/15/2005,,33.02000046,1.08025229,17.61445236,92.15457916,
4/18/2005,,33,1.088502884,17.75127792,93.1359024,
4/19/2005,,32.77999878,1.13342464,17.73686981,95.34263611,
4/20/2005,,33.25,1.085142016,17.51362991,98.68012238,
4/21/2005,,33.72999954,1.136175036,18.2049675,101.7286987,
4/22/2005,,33.04000092,1.084836006,17.98892403,107.5020523,
4/25/2005,,33.52999878,1.130062938,17.99612808,111.347641,
4/26/2005,,32.70999908,1.105921268,17.83049202,108.966568,
4/27/2005,,31.71999931,1.098587751,17.99612808,109.4796448,
4/28/2005,,32.52000046,1.086058736,17.60725021,109.3152618,
4/29/2005,,32.36000061,1.101948857,18.21936226,109.5892334,
5/2/2005,,33.09999847,1.113255501,18.16896057,110.7299576,
5/3/2005,,33.20999908,1.106532693,18.26257133,112.6726761,
5/4/2005,,33.95999908,1.135258079,18.15455627,113.8233643,
5/5/2005,,33.95999908,1.120895505,18.16896057,113.0662003,
5/6/2005,,34.52000046,1.138008475,18.16175461,113.584259,
5/9/2005,,34.63999939,1.129757762,18.0825367,112.5879898,
5/10/2005,,34.22999954,1.112950802,17.93130493,113.4746704,
5/11/2005,,33.81999969,1.088197827,17.93851089,115.21315,
5/12/2005,,33.84999847,1.042970777,18.00332451,113.9329529,
5/13/2005,,33.90000153,1.062528133,18.21936226,114.1919785,
5/16/2005,,34.54000092,1.086363912,18.41441536,115.0935974,
5/17/2005,,34.72999954,1.080557942,18.39274597,116.129715,
5/18/2005,,35.33000183,1.095226169,18.56612778,119.133461,
5/19/2005,,35.59000015,1.14748168,18.72504997,119.143425,
5/20/2005,,35.5,1.14748168,18.5950222,120.3538818,
5/23/2005,,35.68000031,1.215016246,18.67448807,127.2480469,
5/24/2005,,35.54000092,1.213182926,18.60224152,127.5220184,
5/25/2005,,35.25,1.215627432,18.57334518,129.9180298,
5/26/2005,,35.45000076,1.244964004,18.71060181,129.1160431,
5/27/2005,,35.5,1.239463687,18.83341408,132.5033417,
5/31/2005,,35.50999832,1.215016246,18.63837242,138.1173096,
6/1/2005,,36.5,1.23151803,18.64559364,143.462265,
6/2/2005,,36.40999985,1.223573089,18.63113976,143.4124603,
6/3/2005,,35.59000015,1.168566823,18.37107086,139.60672,
6/6/2005,,35.77000046,1.158788323,18.32772827,144.9267731,
6/7/2005,,35.34999847,1.116616845,18.42886543,146.0127106,
6/8/2005,,34.83000183,1.12822938,18.34939957,139.2580261,
6/9/2005,,35.20000076,1.15053761,18.42886543,142.6204224,
6/10/2005,,34.95000076,1.094308853,18.37107086,140.7225342,
6/13/2005,,34.86999893,1.097059846,18.28437805,140.8470764,
6/14/2005,,35.04000092,1.100115061,18.32050323,138.6552887,
6/15/2005,,35.24000168,1.134647012,18.24825668,136.8869171,
6/16/2005,,35.58000183,1.160621643,18.08932495,138.2019806,
6/17/2005,,35.31000137,1.170706391,18.08932495,139.6266479,
6/20/2005,,35.68999863,1.149315119,18.13989639,142.8146973,
6/21/2005,,35.38000107,1.156954646,18.16879082,143.3825684,
6/22/2005,,35.22000122,1.178040266,18.11099625,144.109848,
6/23/2005,,35.43000031,1.188430429,18.28437805,144.3140717,
6/24/2005,,35.02000046,1.153899074,18.08932495,148.0699921,
6/27/2005,,34.5,1.133730054,18.09654999,151.4822083,
6/28/2005,,33.70999908,1.140146971,18.11099625,150.4361267,
6/29/2005,,33.34999847,1.111421943,18.12544632,145.8134613,
6/30/2005,,33.09000015,1.124868035,17.94483948,146.5257874,
7/1/2005,,32.90999985,1.115394592,17.85093307,145.0812073,
7/5/2005,,34.08000183,1.160621643,18.04598427,147.3028717,
7/6/2005,,34.06000137,1.142592311,17.84370804,145.2156982,
7/7/2005,,33.95999908,1.149926424,17.80759048,147.2181854,
7/8/2005,,34.74000168,1.168872714,18.12544632,147.5619049,
7/11/2005,,35.59000015,1.164288878,18.26993179,146.1272736,
7/12/2005,,36.31000137,1.168566823,18.50110626,145.3452148,
7/13/2005,,36.50999832,1.171928525,18.53722572,148.871994,
7/14/2005,,37.18999863,1.245269418,18.76117516,149.883194,
7/15/2005,,37.15000153,1.269716501,18.63113976,150.0326385,
7/18/2005,,37.18999863,1.267883301,18.45775223,149.2107239,
7/19/2005,,38.16999817,1.319833279,18.89843559,154.3713837,
7/20/2005,,38.16999817,1.333278656,18.92011261,155.41745,
7/21/2005,,37.95000076,1.322888851,19.1007061,156.3838348,
7/22/2005,,37.95000076,1.344585419,18.55167389,150.635376,
7/25/2005,,37.95000076,1.338779569,18.55889893,147.3726044,
7/26/2005,,37.74000168,1.333278656,18.45053482,147.492157,
7/27/2005,,43.65000153,1.344280243,18.5805645,147.9105988,
7/28/2005,,45.68000031,1.338473439,18.60224152,146.2019958,
7/29/2005,,45.15000153,1.303331494,18.50110626,143.3427124,
8/1/2005,,44.93000031,1.306387424,18.72504997,145.2605286,
8/2/2005,,46.50999832,1.319833279,19.36801147,149.036377,
8/3/2005,,46.11000061,1.320749998,19.68587112,148.0949097,
8/4/2005,,45.45999908,1.305164695,19.73643875,148.3090973,
8/5/2005,,45.27000046,1.31372118,20.05430603,145.6291504,
8/8/2005,,45.65999985,1.303331494,19.59917641,145.0812073,
8/9/2005,,45.93000031,1.339085221,19.75812149,145.2406006,
8/10/2005,,44.75999832,1.325639248,19.46914864,142.3065948,
8/11/2005,,45.20999908,1.344585419,19.70031929,141.4946442,
8/12/2005,,44.20000076,1.408759117,19.54138374,144.3190613,
8/15/2005,,45.04000092,1.45704174,19.65731621,141.4697418,
8/16/2005,,44.27000046,1.413342714,19.37473869,142.2916565,
8/17/2005,,44.11999893,1.440845609,19.52690125,142.0176849,
8/18/2005,,43.72999954,1.414870739,19.43270874,139.472229,
8/19/2005,,43.72000122,1.400508285,19.36024666,139.4772034,
8/22/2005,,43.77000046,1.401730418,19.49791527,136.4933929,
8/23/2005,,43.41999817,1.397757769,19.46893311,139.2679901,
8/24/2005,,42.36999893,1.398674607,19.425457,140.7574005,
8/25/2005,,42.31000137,1.407536507,19.58486366,140.7673645,
8/26/2005,,42.36999893,1.397757769,19.54138756,141.2605133,
8/29/2005,,42.79000092,1.400813699,19.67179871,143.6864319,
8/30/2005,,42.49000168,1.423121572,19.6935482,143.0986328,
8/31/2005,,42.70000076,1.43290031,19.83844948,142.4660034,
9/1/2005,,41.84000015,1.413648367,19.70803833,142.5905304,
9/2/2005,,41.50999832,1.412425876,19.57761383,143.6864319,
9/6/2005,,43.61999893,1.491267681,19.56312561,143.0189362,
9/7/2005,,43.72999954,1.487600327,19.45444107,146.8844452,
9/8/2005,,42.95999908,1.521215081,19.28054237,147.1434631,
9/9/2005,,42.95000076,1.567970037,19.25880814,148.986557,
9/12/2005,,44.5,1.570720434,19.28054237,154.2916718,
9/13/2005,,43.93000031,1.552996159,19.18634796,155.2580566,
9/14/2005,,43.09999847,1.51602006,19.06317139,150.9342651,
9/15/2005,,42.70999908,1.523965597,19.03419876,150.7449646,
9/16/2005,,42.79999924,1.564914346,18.88928223,149.5394897,
9/19/2005,,42.75,1.608613133,18.83856392,151.3277893,
9/20/2005,,41.86999893,1.62542057,18.72263718,153.3800964,
9/21/2005,,41.25,1.592417121,18.46903419,155.3676453,
9/22/2005,,42.08000183,1.585999608,18.36035728,155.1036377,
9/23/2005,,42.18999863,1.625725985,18.30963707,157.0911865,
9/26/2005,,43.34000015,1.645284057,18.30963707,156.5532074,
9/27/2005,,43.15999985,1.633060217,18.36035728,156.3838348,
9/28/2005,,43.36999893,1.560941696,18.59945679,152.4286652,
9/29/2005,,44.79000092,1.599445581,18.79508972,154.2319031,
9/30/2005,,45.29999924,1.638255119,18.64293671,157.6391296,
10/3/2005,,46.00999832,1.66361928,18.47627831,158.7449799,
10/4/2005,,44.93000031,1.642533422,18.0995121,154.9193268,
10/5/2005,,44.49000168,1.612891436,17.87490082,154.7748718,
10/6/2005,,44.00999832,1.579888105,17.91836929,155.7910614,
10/7/2005,,43.72000122,1.567664266,17.8169384,155.910614,
10/10/2005,,43.75999832,1.539245248,17.72273636,154.7449799,
10/11/2005,,43.40000153,1.576526523,17.68651009,152.4784698,
10/12/2005,,42.54999924,1.50501895,17.60681343,149.9230499,
10/13/2005,,42.61999893,1.642228007,17.8169384,148.1646423,
10/14/2005,,43.79000092,1.650173068,17.87490082,147.5170746,
10/17/2005,,45.02000046,1.633060217,17.7734642,151.9305267,
10/18/2005,,44.65000153,1.595473289,17.80244255,151.0737457,
10/19/2005,,45.86000061,1.678898215,18.17921066,153.7736206,
10/20/2005,,45.00999832,1.715569258,17.96184349,151.0338898,
10/21/2005,,45.95000076,1.700900793,17.95459938,169.3153687,
10/24/2005,,46.93000031,1.735432029,18.18645859,173.6740265,
10/25/2005,,46.16999817,1.714346528,18.13574409,172.8072815,
10/26/2005,,39.75,1.742766261,18.19370842,177.0563507,
10/27/2005,,39.06000137,1.693260789,18.00531197,175.8707886,
10/28/2005,,38.95000076,1.664535999,18.49802017,178.4162445,
10/31/2005,,39.86000061,1.759879112,18.62119675,185.3751678,
11/1/2005,,40.36999893,1.757129192,18.80957603,188.9816437,
11/2/2005,,40.75,1.831997752,19.17186546,189.1310883,
11/3/2005,,41.56000137,1.890059352,19.1573658,192.2543793,
11/4/2005,,41.09000015,1.868668318,19.31678009,194.4860229,
11/7/2005,,41.38999939,1.840554357,19.57036591,196.7774353,
11/8/2005,,41.95000076,1.830470204,19.59934998,194.2220154,
11/9/2005,,41.40000153,1.836887479,19.53414154,188.8670807,
11/10/2005,,42.18000031,1.869585156,19.62833786,194.8197632,
11/11/2005,,42.68000031,1.880586624,19.76600266,194.4710693,
11/14/2005,,42.52999878,1.877835393,19.83120918,197.7438049,
11/15/2005,,44.45000076,1.90320015,19.98381424,195.6665955,
11/16/2005,,45.29999924,1.984791756,20.15821648,198.331604,
11/17/2005,,46.74000168,1.971651196,20.32536316,200.9717102,
11/18/2005,,47.97999954,1.972873807,20.3980217,199.3577576,
11/21/2005,,47.99000168,1.98509717,20.4634304,203.9156799,
11/22/2005,,48.84999847,2.032768726,20.28175735,207.4573975,
11/23/2005,,48.24000168,2.050798416,20.28902245,210.6404724,
11/25/2005,,48.06000137,2.118944645,20.17275047,213.5097198,
11/28/2005,,48.34999847,2.128723621,20.16548538,210.9493103,
11/29/2005,,48.54999924,2.08105135,20.11462021,201.0165405,
11/30/2005,,48.45999908,2.072495222,20.11462021,201.6989899,
12/1/2005,,49,2.188008308,20.26721764,206.2718353,
12/2/2005,,49.06000137,2.219482422,20.3544178,208.0700989,
12/5/2005,,48.83000183,2.194730282,20.23815536,202.1672211,
12/6/2005,,49.25999832,2.262876034,20.12188148,201.514679,
12/7/2005,,48.83000183,2.259820938,20.16548538,201.3552704,
12/8/2005,,48.34999847,2.26379323,20.12188148,204.5582581,
12/9/2005,,48.74000168,2.271432877,20.1364193,203.835968,
12/12/2005,,49.06999969,2.289156914,19.94747543,205.5346069,
12/13/2005,,49.5,2.291296005,19.71493721,207.9654999,
12/14/2005,,49.40999985,2.200536013,19.68587112,208.6977539,
12/15/2005,,49.47999954,2.20573163,19.5623455,210.4860535,
12/16/2005,,49.20999908,2.173033476,19.54780388,214.2718506,
12/19/2005,,48.36999893,2.181285143,19.49692917,211.5072174,
12/20/2005,,48.13999939,2.203592777,19.51873398,214.067627,
12/21/2005,,48.97000122,2.246068716,19.42426682,212.368988,
12/22/2005,,49.22000122,2.261959791,19.32252884,215.2133331,
12/23/2005,,49.22000122,2.241485119,19.35886574,214.6604004,
12/27/2005,,48.56000137,2.268377542,19.22806168,211.5271454,
12/28/2005,,48.06000137,2.248208761,19.17719841,212.5483093,
12/29/2005,,47.99000168,2.183423758,19.0899868,209.2905273,
12/30/2005,,47.15000153,2.196870327,19.00279045,206.6554108,
1/3/2006,,47.58000183,2.284266949,19.50419807,216.8023682,
1/4/2006,,47.25,2.290989876,19.59867668,221.788681,
1/5/2006,,47.65000153,2.27296114,19.61320496,224.7774811,
1/6/2006,,47.86999893,2.331633568,19.5550766,231.960556,
1/9/2006,,47.08000183,2.323993921,19.51873398,232.5782471,
1/10/2006,,45.65000153,2.470981836,19.62047195,234.0028992,
1/11/2006,,44.93000031,2.563880205,19.83121109,234.9344025,
1/12/2006,,44.36000061,2.575798273,19.72220993,230.9493408,
1/13/2006,,44.40000153,2.615525007,19.75854874,232.2544556,
1/17/2006,,44,2.588633299,19.61320496,232.6828461,
1/18/2006,,44.31999969,2.520792961,19.49692917,221.6242981,
1/19/2006,,44.45000076,2.415365219,19.63500214,217.4100952,
1/20/2006,,43.91999817,2.325216055,19.19172287,198.9841614,
1/23/2006,,43.72999954,2.373499393,19.14812279,212.9517975,
1/24/2006,,44.02000046,2.323688745,19.09725952,220.6878052,
1/25/2006,,43.59999847,2.267460108,19.18445969,215.6915283,
1/26/2006,,44.68000031,2.210315704,19.25713158,216.3241577,
1/27/2006,,45.22000122,2.201147795,20.19455528,215.9356232,
1/30/2006,,44.95999908,2.291907549,20.34715652,212.6130676,
1/31/2006,,44.81999969,2.307492256,20.45615196,215.522171,
2/1/2006,,43.97999954,2.304742336,20.37622452,200.1398315,
2/2/2006,,42.74000168,2.203286648,20.11462021,197.2805481,
2/3/2006,,38.33000183,2.195647001,20.01287651,190.0625916,
2/6/2006,,37.95000076,2.056605339,19.74400902,191.8309631,
2/7/2006,,37.52000046,2.065772295,19.57687759,183.2730408,
2/8/2006,,38.16999817,2.102748156,19.5550766,183.8508759,
2/9/2006,,37.99000168,1.984791756,19.37340164,178.7151337,
2/10/2006,,38.52000046,2.056910038,19.39520073,180.6279602,
2/13/2006,,37.86000061,1.977457404,19.17719841,172.2045288,
2/14/2006,,38.25,2.066994905,19.36613083,171.0189819,
2/15/2006,,39.25999832,2.115278006,19.59945869,170.5507355,
2/16/2006,,39.15000153,2.156532049,19.54842377,182.5457764,
2/17/2006,,39.18999863,2.147975206,19.46821022,183.6864929,
2/21/2006,,38.29000092,2.110998869,19.35154724,182.6105347,
2/22/2006,,38.72000122,2.179450274,19.48279381,182.0625916,
2/23/2006,,37.90000153,2.192591667,19.43904877,188.3291016,
2/24/2006,,38.34999847,2.183728933,19.41717911,187.9953461,
2/27/2006,,38.00999832,2.169366837,19.72341919,194.4611053,
2/28/2006,,37.43999863,2.092969418,19.5921669,180.6329498,
3/1/2006,,37.11999893,2.111610413,19.78903961,181.7188721,
3/2/2006,,36.88000107,2.127195597,19.66508484,187.5221252,
3/3/2006,,37.20999908,2.069439411,19.63591385,188.3838959,
3/6/2006,,36.86000061,2.000987768,19.6213398,183.3627167,
3/7/2006,,36.93000031,2.026351452,19.73070526,181.5445251,
3/8/2006,,36.81000137,2.006488562,19.86924934,176.2792664,
3/9/2006,,36.11999893,1.953621864,19.68695641,170.8595734,
3/10/2006,,36.22000122,1.931008101,19.81090736,168.1198425,
3/13/2006,,36.18999863,2.007099152,19.76716995,167.9006653,
3/14/2006,,36.90999985,2.057215929,19.85466003,174.9243469,
3/15/2006,,36.88999939,2.023906708,19.94945526,171.606781,
3/16/2006,,36.77000046,1.965233684,19.88382721,168.7524719,
3/17/2006,,35.99000168,1.975930095,20.05153656,169.2605743,
3/20/2006,,36.22999954,1.95545578,20.33589745,173.4448853,
3/21/2006,,35.91999817,1.888837218,20.22653008,169.3253326,
3/22/2006,,36,1.884559035,19.79632568,169.474762,
3/23/2006,,35.68000031,1.838415265,19.57758713,170.3066559,
3/24/2006,,35.47000122,1.832303047,19.69424629,182.2170105,
3/27/2006,,35.25,1.818552375,19.69424629,184.1547394,
3/28/2006,,35.68999863,1.794105291,19.61404228,187.8957214,
3/29/2006,,36.31999969,1.904727936,19.7015419,196.7525177,
3/30/2006,,36.66999817,1.917562008,19.85466003,193.4947357,
3/31/2006,,36.52999878,1.916645646,19.84008217,194.2718201,
4/3/2006,,36.13999939,1.914506078,20.09528923,194.1223755,
4/4/2006,,36.77000046,1.869279742,20.15360832,201.4150543,
4/5/2006,,37.34000015,2.053854942,20.22653008,203.2332306,
4/6/2006,,38.50999832,2.177005768,20.09528923,204.8222809,
4/7/2006,,37.09000015,2.132696152,19.86924934,202.3216553,
4/10/2006,,36.61000061,2.098470688,19.8984127,207.4125671,
4/11/2006,,36.06000137,2.077689886,19.7817421,204.0651093,
4/12/2006,,36.13000107,2.038575411,19.83278847,203.711441,
4/13/2006,,36.61999893,2.031241179,19.73799896,200.3291168,
4/17/2006,,35.27000046,1.980513692,19.57028961,202.6504211,
4/18/2006,,36.27999878,2.023601055,19.84736633,201.3652344,
4/19/2006,,36.88999939,2.006182194,19.7088356,204.483551,
4/20/2006,,36.34000015,2.066689968,19.7088356,206.7251434,
4/21/2006,,36.02999878,2.048660278,19.79632568,217.7338867,
4/24/2006,,35.79000092,2.009238958,19.76716995,219.427536,
4/25/2006,,35.54999924,2.022073269,19.76716995,212.7824402,
4/26/2006,,35.79000092,2.082578897,19.75987434,212.1896667,
4/27/2006,,35.74000168,2.119556189,19.86924934,209.2307587,
4/28/2006,,35.20999908,2.151031256,17.60889244,208.1896515,
5/1/2006,,34.59000015,2.126889706,17.71096611,198.7052002,
5/2/2006,,34.38000107,2.188617706,17.50679779,196.6628571,
5/3/2006,,33.95999908,2.173950434,16.89432335,196.3490295,
5/4/2006,,34.47000122,2.173644781,17.09119034,196.6379547,
5/5/2006,,35.04000092,2.196870327,17.35368729,196.4137878,
5/8/2006,,34.68999863,2.196870327,17.30264282,196.6528931,
5/9/2006,,34.84000015,2.170588493,17.22244453,203.6367188,
5/10/2006,,34.15999985,2.157448053,17.33181953,200.7375793,
5/11/2006,,33.52999878,2.082578897,16.93078232,192.77742,
5/12/2006,,32.72999954,2.068828821,16.89432335,186.3664551,
5/15/2006,,32.77999878,2.071578264,16.94555855,187.397583,
5/16/2006,,32.75999832,1.985707998,16.84309196,184.9567413,
5/17/2006,,31.61000061,1.994264722,16.638134,186.550766,
5/18/2006,,32.61000061,1.930702448,16.7113266,184.8023224,
5/19/2006,,33.93999863,1.971345067,16.51370049,184.3191223,
5/22/2006,,34.83000183,1.936814308,16.74792862,184.7823944,
5/23/2006,,33.75999832,1.929785609,16.68204689,187.0887451,
5/24/2006,,35.18999863,1.935592175,17.20175743,189.9131622,
5/25/2006,,35.63000107,1.965845227,17.3774395,190.7799072,
5/26/2006,,36.06999969,1.942009568,17.36280441,189.9629669,
5/30/2006,,34.63999939,1.870806932,16.94555855,185.2755432,
5/31/2006,,34.61000061,1.82649684,16.57957077,185.2157593,
6/1/2006,,35.06999969,1.899838209,16.7040062,190.5955963,
6/2/2006,,34.75999832,1.884253621,16.66009331,189.0115356,
6/5/2006,,33.49000168,1.833525777,16.46977234,186.520874,
6/6/2006,,33.40999985,1.824969649,16.19893646,194.2668457,
6/7/2006,,33.77000046,1.789521098,16.13306046,192.5333405,
6/8/2006,,33.54999924,1.856750369,16.18429565,195.9156647,
6/9/2006,,33.77999878,1.810301423,16.04521942,192.5632324,
6/12/2006,,33.59999847,1.741849542,15.89149284,190.0576172,
6/13/2006,,33.47000122,1.782492757,15.74510193,192.5383148,
6/14/2006,,33.68000031,1.760490894,16.01594162,191.4772949,
6/15/2006,,34.95999908,1.814579606,16.15501785,194.7699585,
6/16/2006,,35.09000015,1.758962393,16.17697334,194.6205139,
6/19/2006,,35.06999969,1.747960806,16.50636864,193.3452911,
6/20/2006,,35.47999954,1.756212115,16.51370049,192.8621063,
6/21/2006,,36.65000153,1.768130422,16.89431763,200.3141785,
6/22/2006,,36.36999893,1.820691228,16.74792862,199.228241,
6/23/2006,,36.54999924,1.797771931,16.46977234,201.6740723,
6/26/2006,,36.77000046,1.802661419,16.7040062,201.3552704,
6/27/2006,,36.47999954,1.75499022,16.73329163,200.4088135,
6/28/2006,,36.70000076,1.711901784,16.95288277,202.2967377,
6/29/2006,,38.52000046,1.802050352,17.17980576,208.1248932,
6/30/2006,,38.68000031,1.750100374,17.0553627,208.8820648,
7/3/2006,,38.61000061,1.770879865,17.34815788,210.8098297,
7/5/2006,,37.11000061,1.741849542,17.09196472,209.9430847,
7/6/2006,,36.79999924,1.704262257,17.18711853,210.8048553,
7/7/2006,,36.11000061,1.692955613,17.0553627,209.4399719,
7/10/2006,,35.79000092,1.680732369,17.20175743,208.3191681,
7/11/2006,,35.65999985,1.70059526,16.90896606,211.4872894,
7/12/2006,,34.63000107,1.618391991,16.57225227,207.8459473,
7/13/2006,,33.72999954,1.596695781,16.29409409,203.6516571,
7/14/2006,,32.91999817,1.548412204,16.31605721,200.9966125,
7/17/2006,,33.66999817,1.600362182,16.45513535,203.1834259,
7/18/2006,,33.49000168,1.616558433,16.64544678,200.7724609,
7/19/2006,,34.47999954,1.653229117,17.12856865,198.7550201,
7/20/2006,,34.18000031,1.848805308,16.72596741,192.837204,
7/21/2006,,33.18999863,1.855527639,17.47259903,194.3266144,
7/24/2006,,34.31000137,1.876918793,17.56776047,194.7201385,
7/25/2006,,33.59000015,1.892504573,17.72879791,193.9530182,
7/26/2006,,26.26000023,1.951787829,17.83859444,192.0302277,
7/27/2006,,26.55999947,1.937425494,17.47259903,190.4860077,
7/28/2006,,27.17000008,2.004349232,17.75075531,193.3353271,
7/31/2006,,26.88999939,2.076773882,17.61167717,192.5781708,
8/1/2006,,26.31999969,2.052937984,17.56043434,187.0538788,
8/2/2006,,26.09000015,2.082885504,17.78735542,182.9293365,
8/3/2006,,26.69000053,2.126583815,17.72147369,186.9940948,
8/4/2006,,27.29000092,2.08716321,17.7800293,186.2269745,
8/7/2006,,26.78000069,2.053854942,17.72879791,188.2693176,
8/8/2006,,26.36000061,1.979596853,17.81662941,189.78862,
8/9/2006,,26.20999908,1.943231344,17.88982964,187.7662048,
8/10/2006,,26.48999977,1.957900763,17.90447235,186.4013214,
8/11/2006,,26.06999969,1.94506526,17.88251305,183.5619659,
8/14/2006,,26.53000069,1.95392704,17.95571327,184.0252228,
8/15/2006,,27.77000046,2.030629873,18.08795166,189.7736816,
8/16/2006,,27.95000076,2.077384472,18.14673424,193.1360779,
8/17/2006,,29.09000015,2.065466881,18.14673424,192.179657,
8/18/2006,,29.12000084,2.07524538,18.94753647,190.9642181,
8/21/2006,,28.12999916,2.033991575,19.18998337,187.9455414,
8/22/2006,,28.37000084,2.0663836,18.82264137,188.4386902,
8/23/2006,,28.13999939,2.056910038,18.85937309,186.0177612,
8/24/2006,,27.96999931,2.072190285,18.91080475,186.1672058,
8/25/2006,,28.03000069,2.100914478,18.99162483,185.933075,
8/28/2006,,28.90999985,2.046825409,19.06508636,189.7637177,
8/29/2006,,29.52000046,2.031546831,18.9842701,188.7674561,
8/30/2006,,30.67000008,2.046214819,18.95488358,189.664093,
8/31/2006,,30.82999992,2.07341218,18.88141441,188.5582428,
9/1/2006,,31.76000023,2.089608908,18.9842701,188.5931091,
9/5/2006,,32.22999954,2.184340477,18.81529427,191.4623566,
9/6/2006,,30.79999924,2.140030146,18.81529427,189.3602295,
9/7/2006,,29.72999954,2.224677801,18.68305397,188.5383148,
9/8/2006,,30.51000023,2.216121674,18.80794525,188.2195129,
9/11/2006,,30.79000092,2.215510607,19.03569794,191.3278503,
9/12/2006,,31.71999931,2.219482422,19.05039215,195.218277,
9/13/2006,,31.67000008,2.267460108,19.08712769,202.5258789,
9/14/2006,,31.64999962,2.266543388,19.34425926,201.2357178,
9/15/2006,,32.52000046,2.264404535,19.7263031,204.1746979,
9/18/2006,,32.08000183,2.257987499,19.68222046,206.5707245,
9/19/2006,,31.57999992,2.254320145,19.7336483,201.1510315,
9/20/2006,,32.11999893,2.299852848,19.96875,197.7587585,
9/21/2006,,30.21999931,2.281212091,19.76303864,202.6653595,
9/22/2006,,30.84000015,2.230789185,19.58671379,201.1360931,
9/25/2006,,31.79000092,2.31482625,19.79977226,201.2357178,
9/26/2006,,32.5,2.371665955,19.98344803,202.6753235,
9/27/2006,,32.33000183,2.33499527,20.15976524,200.7077026,
9/28/2006,,31.84000015,2.353329897,20.130373,201.0364685,
